timestamp,city,temperature
2015-01-13T11:30:00.000Z,San Francisco,16.0224137931034
2015-01-13T12:00:00.000Z,San Francisco,16.0911302681992
2015-01-13T12:30:00.000Z,San Francisco,16.2716091954023
2015-01-13T13:00:00.000Z,San Francisco,16.2113437328955
2015-01-13T13:30:00.000Z,San Francisco,16.0083716475096
2015-01-13T14:00:00.000Z,San Francisco,15.9487931034483
2015-01-13T14:30:00.000Z,San Francisco,15.1823563218391
2015-01-13T15:00:00.000Z,San Francisco,14.8985057471264
2015-01-13T15:30:00.000Z,San Francisco,15.0969923371647
2015-01-13T16:00:00.000Z,San Francisco,14.9771264367816
2015-01-13T16:30:00.000Z,San Francisco,15.4830651340996
2015-01-13T17:00:00.000Z,San Francisco,15.4968390804598
2015-01-13T17:30:00.000Z,San Francisco,15.7137356321839
2015-01-13T18:00:00.000Z,San Francisco,16.1422380897093
2015-01-13T18:30:00.000Z,San Francisco,21.7005747126437
2015-01-13T19:00:00.000Z,San Francisco,28.3146455938697
2015-01-13T19:30:00.000Z,San Francisco,29.7276062091503
2015-01-13T20:00:00.000Z,San Francisco,30.1746264367816
2015-01-13T20:30:00.000Z,San Francisco,29.8703396029258
2015-01-13T21:00:00.000Z,San Francisco,29.5546455938697
2015-01-13T21:30:00.000Z,San Francisco,29.2302203065134
2015-01-13T22:00:00.000Z,San Francisco,28.3513276694986
2015-01-13T22:30:00.000Z,San Francisco,27.4111302681992
2015-01-13T23:00:00.000Z,San Francisco,26.5121551724138
2015-01-13T23:30:00.000Z,San Francisco,25.7834291187739
2015-01-14T00:00:00.000Z,San Francisco,25.383625381187
2015-01-14T00:30:00.000Z,San Francisco,24.8735934678348
2015-01-14T01:00:00.000Z,San Francisco,22.7836941865606
2015-01-14T01:30:00.000Z,San Francisco,21.9683236742973
2015-01-14T02:00:00.000Z,San Francisco,22.7431677613574
2015-01-14T02:30:00.000Z,San Francisco,22.131921803204
2015-01-14T03:00:00.000Z,San Francisco,21.7649735078985
2015-01-14T03:30:00.000Z,San Francisco,24.1830555555556
2015-01-14T04:00:00.000Z,San Francisco,24.0872318007663
2015-01-14T04:30:00.000Z,San Francisco,23.8627011494253
2015-01-14T05:00:00.000Z,San Francisco,22.1526429939792
2015-01-14T05:30:00.000Z,San Francisco,21.2877638660828
2015-01-14T06:00:00.000Z,San Francisco,20.9641666666667
2015-01-14T06:30:00.000Z,San Francisco,20.2807250221043
2015-01-14T07:00:00.000Z,San Francisco,20.5510440613027
2015-01-14T07:30:00.000Z,San Francisco,20.2738218390805
2015-01-14T08:00:00.000Z,San Francisco,20.0211973180077
2015-01-14T08:30:00.000Z,San Francisco,19.743754789272
2015-01-14T09:00:00.000Z,San Francisco,19.1131122900088
2015-01-14T09:30:00.000Z,San Francisco,19.3921072796935
2015-01-14T10:00:00.000Z,San Francisco,18.7209460654288
2015-01-14T10:30:00.000Z,San Francisco,19.1494540229885
2015-01-14T11:00:00.000Z,San Francisco,18.9155842911877
2015-01-14T11:30:00.000Z,San Francisco,18.7013335461899
2015-01-14T12:00:00.000Z,San Francisco,18.3892049808429
2015-01-14T12:30:00.000Z,San Francisco,17.9062511052166
2015-01-14T13:00:00.000Z,San Francisco,17.7562776304156
2015-01-14T13:30:00.000Z,San Francisco,18.231724137931
2015-01-14T14:00:00.000Z,San Francisco,17.3440804597701
2015-01-14T14:30:00.000Z,San Francisco,18.2026412835249
2015-01-14T15:00:00.000Z,San Francisco,18.2412335036186
2015-01-14T15:30:00.000Z,San Francisco,18.4647266874082
2015-01-14T16:00:00.000Z,San Francisco,19.0613742232659
2015-01-14T16:30:00.000Z,San Francisco,20.9072003284072
2015-01-14T17:00:00.000Z,San Francisco,23.9430538140021
2015-01-14T17:30:00.000Z,San Francisco,28.0645423584504
2015-01-14T18:00:00.000Z,San Francisco,28.7207194550873
2015-01-14T18:30:00.000Z,San Francisco,26.3661949679922
2015-01-14T19:00:00.000Z,San Francisco,25.9450167712237
2015-01-14T19:30:00.000Z,San Francisco,30.9658365261814
2015-01-14T20:00:00.000Z,San Francisco,34.4454187192118
2015-01-14T20:30:00.000Z,San Francisco,37.0054980842912
2015-01-14T21:00:00.000Z,San Francisco,36.4883141762452
2015-01-14T21:30:00.000Z,San Francisco,35.2712260536398
2015-01-14T22:00:00.000Z,San Francisco,29.9541771159875
2015-01-14T22:30:00.000Z,San Francisco,26.0271816976127
2015-01-14T23:00:00.000Z,San Francisco,25.1140174430329
2015-01-14T23:30:00.000Z,San Francisco,24.6973121921182
2015-01-15T00:00:00.000Z,San Francisco,23.2959904198366
2015-01-15T00:30:00.000Z,San Francisco,22.5761620563345
2015-01-15T01:00:00.000Z,San Francisco,20.50281050447
2015-01-15T01:30:00.000Z,San Francisco,20.4609448951995
2015-01-15T02:00:00.000Z,San Francisco,20.0693108945909
2015-01-15T02:30:00.000Z,San Francisco,17.7875736035491
2015-01-15T03:00:00.000Z,San Francisco,18.3250700773077
2015-01-15T03:30:00.000Z,San Francisco,19.2755841138721
2015-01-15T04:00:00.000Z,San Francisco,19.5442830254037
2015-01-15T04:30:00.000Z,San Francisco,18.0049033935413
2015-01-15T05:00:00.000Z,San Francisco,19.2610354124802
2015-01-15T05:30:00.000Z,San Francisco,19.1629857732067
2015-01-15T06:00:00.000Z,San Francisco,18.917468900831
2015-01-15T06:30:00.000Z,San Francisco,18.2705681517714
2015-01-15T07:00:00.000Z,San Francisco,18.3750825000198
2015-01-15T07:30:00.000Z,San Francisco,18.2454248316401
2015-01-15T08:00:00.000Z,San Francisco,18.4449643447507
2015-01-15T08:30:00.000Z,San Francisco,18.2650598238892
2015-01-15T09:00:00.000Z,San Francisco,18.010963886443
2015-01-15T09:30:00.000Z,San Francisco,17.7371716390251
2015-01-15T10:00:00.000Z,San Francisco,17.599960078897
2015-01-15T10:30:00.000Z,San Francisco,17.4102107279694
2015-01-15T11:00:00.000Z,San Francisco,17.3033191365627
2015-01-15T11:30:00.000Z,San Francisco,17.0676372406329
2015-01-15T12:00:00.000Z,San Francisco,16.756627809859
2015-01-15T12:30:00.000Z,San Francisco,16.3813368192992
2015-01-15T13:00:00.000Z,San Francisco,16.4440055206097
2015-01-15T13:30:00.000Z,San Francisco,16.091919965943
2015-01-15T14:00:00.000Z,San Francisco,16.4577411740558
2015-01-15T14:30:00.000Z,San Francisco,16.5616813674268
2015-01-15T15:00:00.000Z,San Francisco,16.5625342505515
2015-01-15T15:30:00.000Z,San Francisco,16.6394759168035
2015-01-15T16:00:00.000Z,San Francisco,17.2287295935366
2015-01-15T16:30:00.000Z,San Francisco,17.768396366333
2015-01-15T17:00:00.000Z,San Francisco,17.1472864215393
2015-01-15T17:30:00.000Z,San Francisco,16.7298965131575
2015-01-15T18:00:00.000Z,San Francisco,18.0004059629082
2015-01-15T18:30:00.000Z,San Francisco,18.0705144993618
2015-01-15T19:00:00.000Z,San Francisco,18.9174817685695
2015-01-15T19:30:00.000Z,San Francisco,20.0273911390865
2015-01-15T20:00:00.000Z,San Francisco,20.5949517633899
2015-01-15T20:30:00.000Z,San Francisco,21.0668262017451
2015-01-15T21:00:00.000Z,San Francisco,22.2389791269102
2015-01-15T21:30:00.000Z,San Francisco,22.0281119550947
2015-01-15T22:00:00.000Z,San Francisco,20.4542513770771
2015-01-15T22:30:00.000Z,San Francisco,20.2560215433219
2015-01-15T23:00:00.000Z,San Francisco,19.4612366093894
2015-01-15T23:30:00.000Z,San Francisco,19.1614288384263
2015-01-16T00:00:00.000Z,San Francisco,18.453559929719
2015-01-16T00:30:00.000Z,San Francisco,18.3980003648969
2015-01-16T01:00:00.000Z,San Francisco,18.3088456686291
2015-01-16T01:30:00.000Z,San Francisco,18.342850011651
2015-01-16T02:00:00.000Z,San Francisco,18.8311947314934
2015-01-16T02:30:00.000Z,San Francisco,19.5195442610503
2015-01-16T03:00:00.000Z,San Francisco,19.8141256008359
2015-01-16T03:30:00.000Z,San Francisco,18.9602817221606
2015-01-16T04:00:00.000Z,San Francisco,18.5072790217445
2015-01-16T04:30:00.000Z,San Francisco,18.4156397662513
2015-01-16T05:00:00.000Z,San Francisco,18.4163029214559
2015-01-16T05:30:00.000Z,San Francisco,18.3904921319102
2015-01-16T06:00:00.000Z,San Francisco,18.2289382940109
2015-01-16T06:30:00.000Z,San Francisco,17.9610317545046
2015-01-16T07:00:00.000Z,San Francisco,17.723046270155
2015-01-16T07:30:00.000Z,San Francisco,17.5516180595802
2015-01-16T08:00:00.000Z,San Francisco,17.2437490499265
2015-01-16T08:30:00.000Z,San Francisco,17.0443213077393
2015-01-16T09:00:00.000Z,San Francisco,16.8908786284824
2015-01-16T09:30:00.000Z,San Francisco,16.6142969492697
2015-01-16T10:00:00.000Z,San Francisco,16.4715475418359
2015-01-16T10:30:00.000Z,San Francisco,16.2583232486449
2015-01-16T11:00:00.000Z,San Francisco,15.9523257147687
2015-01-16T11:30:00.000Z,San Francisco,16.0030932944261
2015-01-16T12:00:00.000Z,San Francisco,15.8775476655541
2015-01-16T12:30:00.000Z,San Francisco,16.0526555312
2015-01-16T13:00:00.000Z,San Francisco,16.1542550795309
2015-01-16T13:30:00.000Z,San Francisco,16.3289045516252
2015-01-16T14:00:00.000Z,San Francisco,16.2973672654226
2015-01-16T14:30:00.000Z,San Francisco,16.5751529194518
2015-01-16T15:00:00.000Z,San Francisco,16.9475561189993
2015-01-16T15:30:00.000Z,San Francisco,17.2396708070027
2015-01-16T16:00:00.000Z,San Francisco,17.3669233766009
2015-01-16T16:30:00.000Z,San Francisco,17.4704323520316
2015-01-16T17:00:00.000Z,San Francisco,17.5392441181424
2015-01-16T17:30:00.000Z,San Francisco,18.1243915012191
2015-01-16T18:00:00.000Z,San Francisco,18.5917198808003
2015-01-16T18:30:00.000Z,San Francisco,18.9006937602627
2015-01-16T19:00:00.000Z,San Francisco,19.5500561980031
2015-01-16T19:30:00.000Z,San Francisco,20.0588609358646
2015-01-16T20:00:00.000Z,San Francisco,20.4446209106985
2015-01-16T20:30:00.000Z,San Francisco,20.8966632782869
2015-01-16T21:00:00.000Z,San Francisco,21.0947646079505
2015-01-16T21:30:00.000Z,San Francisco,21.582879410493
2015-01-16T22:00:00.000Z,San Francisco,21.9415036123866
